"date","steps","steps_7d_avg","next_date","gap_days","is_gap_anchor"
2023-07-02,6293,10045.2857142857,2023-07-03,1,FALSE
2023-07-03,8653,10173.8571428571,2023-07-04,1,FALSE
2023-07-04,8685,9078.14285714286,2023-07-05,1,FALSE
2023-07-05,12828,9124.42857142857,2023-07-06,1,FALSE
2023-07-06,10116,9626.85714285714,2023-07-07,1,FALSE
2023-07-07,7266,9119.28571428571,2023-07-08,1,FALSE
2023-07-08,10030,10564.7142857143,2023-07-09,1,FALSE
2023-07-09,9810,9642.71428571429,2023-07-10,1,FALSE
2023-07-10,5100,9952,2023-07-11,1,FALSE
2023-07-11,18803,10471.1428571429,2023-07-12,1,FALSE
2023-07-12,6374,9692.85714285714,2023-07-13,1,FALSE
2023-07-13,12281,9500.57142857143,2023-07-14,1,FALSE
2023-07-14,10900,10075.4285714286,2023-07-15,1,FALSE
2023-07-15,4582,8616.42857142857,2023-07-16,1,FALSE
2023-07-16,8464,8902.85714285714,2023-07-17,1,FALSE
2023-07-17,9124,7582,2023-07-18,1,FALSE
2023-07-18,8590,6560.85714285714,2023-07-19,1,FALSE
2023-07-19,8379,9605.42857142857,2023-07-20,1,FALSE
2023-07-20,3035,12979.5714285714,2023-07-21,1,FALSE
2023-07-21,3752,14973,2023-07-22,1,FALSE
2023-07-22,25894,16622.2857142857,2023-07-23,1,FALSE
2023-07-23,32083,20028.5714285714,2023-07-24,1,FALSE
2023-07-24,23078,23280.8571428571,2023-07-25,1,FALSE
2023-07-25,20135,26704.2857142857,2023-07-26,1,FALSE
2023-07-26,32223,23463.8571428571,2023-07-27,1,FALSE
2023-07-27,25801,19958.7142857143,2023-07-28,1,FALSE
2023-07-28,27716,17808.5714285714,2023-07-29,1,FALSE
2023-07-29,3211,17531.4285714286,2023-07-30,1,FALSE
2023-07-30,7547,15487.1428571429,2023-07-31,1,FALSE
2023-07-31,8027,12482,2023-08-01,1,FALSE
2023-08-01,18195,9332.57142857143,2023-08-02,1,FALSE
2023-08-02,17913,9400.57142857143,2023-08-03,1,FALSE
2023-08-03,4765,10189,2023-08-04,1,FALSE
2023-08-04,5670,11401.5714285714,2023-08-05,1,FALSE
2023-08-05,3687,9753.14285714286,2023-08-06,1,FALSE
2023-08-06,13066,10695.1428571429,2023-08-07,1,FALSE
2023-08-07,16515,13391.5714285714,2023-08-08,1,FALSE
2023-08-08,6656,13996.7142857143,2023-08-09,1,FALSE
2023-08-09,24507,13885.7142857143,2023-08-10,1,FALSE
2023-08-10,23640,12235.8571428571,2023-08-11,1,FALSE
2023-08-11,9906,10406.7142857143,2023-08-12,1,FALSE
2023-08-12,2910,10181.8571428571,2023-08-13,1,FALSE
2023-08-13,1517,6717.71428571428,2023-08-14,1,FALSE
2023-08-14,3711,4187,2023-08-15,1,FALSE
2023-08-15,5082,3461.42857142857,2023-08-16,1,FALSE
2023-08-16,258,4163.14285714286,2023-08-17,1,FALSE
2023-08-17,5925,5539.42857142857,2023-08-18,1,FALSE
2023-08-18,4827,6756,2023-08-19,1,FALSE
2023-08-19,7822,7141.57142857143,2023-08-20,1,FALSE
2023-08-20,11151,9977.42857142857,2023-08-21,1,FALSE
2023-08-21,12227,11601.1428571429,2023-08-22,1,FALSE
2023-08-22,7781,12498.4285714286,2023-08-23,1,FALSE
2023-08-23,20109,12585,2023-08-24,1,FALSE
2023-08-24,17291,12352,2023-08-25,1,FALSE
2023-08-25,11108,12988.4285714286,2023-08-26,1,FALSE
2023-08-26,8428,12689.8571428571,2023-08-27,1,FALSE
2023-08-27,9520,10465.4285714286,2023-08-28,1,FALSE
2023-08-28,16682,9302.85714285714,2023-08-29,1,FALSE
2023-08-29,5691,7991.57142857143,2023-08-30,1,FALSE
2023-08-30,4538,7990.28571428571,2023-08-31,1,FALSE
2023-08-31,9153,7259.42857142857,2023-09-01,1,FALSE
2023-09-01,1929,6250.71428571429,2023-09-02,1,FALSE
2023-09-02,8419,6130.85714285714,2023-09-03,1,FALSE
2023-09-03,4404,6631,2023-09-04,1,FALSE
2023-09-04,9621,6602.71428571429,2023-09-05,1,FALSE
2023-09-05,4852,6889.57142857143,2023-09-06,1,FALSE
2023-09-06,8039,5766.85714285714,2023-09-07,1,FALSE
2023-09-07,8955,6565.57142857143,2023-09-08,1,FALSE
2023-09-08,3937,5984.71428571429,2023-09-09,1,FALSE
2023-09-09,560,6416.28571428571,2023-09-10,1,FALSE
2023-09-10,9995,6815.14285714286,2023-09-11,1,FALSE
2023-09-11,5555,6648.71428571429,2023-09-12,1,FALSE
2023-09-12,7873,7134.14285714286,2023-09-13,1,FALSE
2023-09-13,10831,8026.42857142857,2023-09-14,1,FALSE
2023-09-14,7790,7689.71428571429,2023-09-15,1,FALSE
2023-09-15,7335,8519.14285714286,2023-09-16,1,FALSE
2023-09-16,6806,8291.71428571428,2023-09-17,1,FALSE
2023-09-17,7638,7933.71428571428,2023-09-18,1,FALSE
2023-09-18,11361,7902.28571428571,2023-09-19,1,FALSE
2023-09-19,6281,7288.14285714286,2023-09-20,1,FALSE
2023-09-20,8325,6931.28571428571,2023-09-21,1,FALSE
2023-09-21,7570,6531.71428571429,2023-09-22,1,FALSE
2023-09-22,3036,5928.28571428571,2023-09-23,1,FALSE
2023-09-23,4308,5995,2023-09-24,1,FALSE
2023-09-24,4841,6808.42857142857,2023-09-25,1,FALSE
2023-09-25,7137,6596.28571428571,2023-09-26,1,FALSE
2023-09-26,6748,7255.42857142857,2023-09-27,1,FALSE
2023-09-27,14019,7434.85714285714,2023-09-28,1,FALSE
2023-09-28,6085,7330.85714285714,2023-09-29,1,FALSE
2023-09-29,7650,7423.71428571429,2023-09-30,1,FALSE
2023-09-30,5564,8189,2023-10-01,1,FALSE
2023-10-01,4113,7557.85714285714,2023-10-02,1,FALSE
2023-10-02,7787,7158.14285714286,2023-10-03,1,FALSE
2023-10-03,12105,8238,2023-10-04,1,FALSE
2023-10-04,9601,8385.14285714286,2023-10-05,1,FALSE
2023-10-05,3287,8122,2023-10-06,1,FALSE
2023-10-06,15209,7553.14285714286,2023-10-07,1,FALSE
2023-10-07,6594,6740.42857142857,2023-10-08,1,FALSE
2023-10-08,2271,6241.28571428571,2023-10-09,1,FALSE
2023-10-09,3805,9454,2023-10-10,1,FALSE
2023-10-10,6416,7707.57142857143,2023-10-11,1,FALSE
2023-10-11,6107,7466.42857142857,2023-10-12,1,FALSE
2023-10-12,25776,7497,2023-10-13,1,FALSE
2023-10-13,2984,7690.14285714286,2023-10-14,1,FALSE
2023-10-14,4906,8349.42857142857,2023-10-15,1,FALSE
2023-10-15,2485,8872.85714285714,2023-10-16,1,FALSE
2023-10-16,5157,6352.85714285714,2023-10-17,1,FALSE
2023-10-17,11031,7422.57142857143,2023-10-18,1,FALSE
2023-10-18,9771,7726.57142857143,2023-10-19,1,FALSE
2023-10-19,8136,8046.85714285714,2023-10-20,1,FALSE
2023-10-20,10472,8628.42857142857,2023-10-21,1,FALSE
2023-10-21,7034,9115.14285714286,2023-10-22,1,FALSE
2023-10-22,4727,8322.42857142857,2023-10-23,1,FALSE
2023-10-23,9228,8643.71428571428,2023-10-24,1,FALSE
2023-10-24,14438,8482.42857142857,2023-10-25,1,FALSE
2023-10-25,4222,8445.71428571428,2023-10-26,1,FALSE
2023-10-26,10385,8352.85714285714,2023-10-27,1,FALSE
2023-10-27,9343,8613.71428571428,2023-10-28,1,FALSE
2023-10-28,6777,7127,2023-10-29,1,FALSE
2023-10-29,4077,7308.57142857143,2023-10-30,1,FALSE
2023-10-30,11054,6930.71428571429,2023-10-31,1,FALSE
2023-10-31,4031,7107.28571428571,2023-11-01,1,FALSE
2023-11-01,5493,6885.42857142857,2023-11-02,1,FALSE
2023-11-02,7740,8608.14285714286,2023-11-03,1,FALSE
2023-11-03,10579,8238.14285714286,2023-11-04,1,FALSE
2023-11-04,5224,8638.14285714286,2023-11-05,1,FALSE
2023-11-05,16136,8875,2023-11-06,1,FALSE
2023-11-06,8464,8736.71428571428,2023-11-07,1,FALSE
2023-11-07,6831,8783.42857142857,2023-11-08,1,FALSE
2023-11-08,7151,9372.57142857143,2023-11-09,1,FALSE
2023-11-09,6772,7980,2023-11-10,1,FALSE
2023-11-10,10906,8222.71428571429,2023-11-11,1,FALSE
2023-11-11,9348,8556.28571428571,2023-11-12,1,FALSE
2023-11-12,6388,8745.28571428571,2023-11-13,1,FALSE
2023-11-13,10163,8777.85714285714,2023-11-14,1,FALSE
2023-11-14,9166,8752.28571428571,2023-11-15,1,FALSE
2023-11-15,8474,8130.28571428571,2023-11-16,1,FALSE
2023-11-16,7000,8569.14285714286,2023-11-17,1,FALSE
2023-11-17,10727,7920.28571428571,2023-11-18,1,FALSE
2023-11-18,4994,8339.28571428571,2023-11-19,1,FALSE
2023-11-19,9460,8713,2023-11-20,1,FALSE
2023-11-20,5621,9737.42857142857,2023-11-21,1,FALSE
2023-11-21,12099,9716.14285714286,2023-11-22,1,FALSE
2023-11-22,11090,9976.28571428572,2023-11-23,1,FALSE
2023-11-23,14171,9891,2023-11-24,1,FALSE
2023-11-24,10578,10485.8571428571,2023-11-25,1,FALSE
2023-11-25,6815,9718.85714285714,2023-11-26,1,FALSE
2023-11-26,8863,9241.71428571429,2023-11-27,1,FALSE
2023-11-27,9785,8343.42857142857,2023-11-28,1,FALSE
2023-11-28,6730,7571,2023-11-29,1,FALSE
2023-11-29,7750,7618.57142857143,2023-11-30,1,FALSE
2023-11-30,7883,7781.71428571428,2023-12-01,1,FALSE
2023-12-01,5171,7729.85714285714,2023-12-02,1,FALSE
2023-12-02,7148,8031.57142857143,2023-12-03,1,FALSE
2023-12-03,10005,8481.71428571428,2023-12-04,1,FALSE
2023-12-04,9422,7864.14285714286,2023-12-05,1,FALSE
2023-12-05,8842,8892.14285714286,2023-12-06,1,FALSE
2023-12-06,10901,9042.28571428571,2023-12-07,1,FALSE
2023-12-07,3560,8935,2023-12-08,1,FALSE
2023-12-08,12367,9440.42857142857,2023-12-09,1,FALSE
2023-12-09,8199,8937.14285714286,2023-12-10,1,FALSE
2023-12-10,9254,9072.57142857143,2023-12-11,1,FALSE
2023-12-11,12960,10533.7142857143,2023-12-12,1,FALSE
2023-12-12,5319,10493.4285714286,2023-12-13,1,FALSE
2023-12-13,11849,10352.5714285714,2023-12-14,1,FALSE
2023-12-14,13788,10307.4285714286,2023-12-15,1,FALSE
2023-12-15,12085,10471.4285714286,2023-12-16,1,FALSE
2023-12-16,7213,10961.1428571429,2023-12-17,1,FALSE
2023-12-17,8938,10010.2857142857,2023-12-18,1,FALSE
2023-12-18,14108,11686.7142857143,2023-12-19,1,FALSE
2023-12-19,8747,10500.5714285714,2023-12-20,1,FALSE
2023-12-20,5193,11905.4285714286,2023-12-21,1,FALSE
2023-12-21,25523,11553.1428571429,2023-12-22,1,FALSE
2023-12-22,3782,10777,2023-12-23,1,FALSE
2023-12-23,17047,10862.7142857143,2023-12-24,1,FALSE
2023-12-24,6472,11012.7142857143,2023-12-25,1,FALSE
2023-12-25,8675,9572,2023-12-26,1,FALSE
2023-12-26,9347,10745.7142857143,2023-12-27,1,FALSE
2023-12-27,6243,9210.57142857143,2023-12-28,1,FALSE
2023-12-28,15438,9846.42857142857,2023-12-29,1,FALSE
2023-12-29,11998,10194,2023-12-30,1,FALSE
2023-12-30,6301,10192.4285714286,2023-12-31,1,FALSE
2023-12-31,10923,10410,2024-01-01,1,FALSE
2024-01-01,11108,10420.1428571429,2024-01-02,1,FALSE
2024-01-02,9336,10016.2857142857,2024-01-03,1,FALSE
2024-01-03,7766,10559.4285714286,2024-01-04,1,FALSE
2024-01-04,15509,10800.7142857143,2024-01-05,1,FALSE
2024-01-05,9171,10368.5714285714,2024-01-06,1,FALSE
2024-01-06,10103,11019.8571428571,2024-01-07,1,FALSE
2024-01-07,12612,11300.4285714286,2024-01-08,1,FALSE
2024-01-08,8083,10683.1428571429,2024-01-09,1,FALSE
2024-01-09,13895,11499,2024-01-10,1,FALSE
2024-01-10,9730,11286.1428571429,2024-01-11,1,FALSE
2024-01-11,11188,10934.2857142857,2024-01-12,1,FALSE
2024-01-12,14882,11476.2857142857,2024-01-13,1,FALSE
2024-01-13,8613,10902.5714285714,2024-01-14,1,FALSE
2024-01-14,10149,10926.7142857143,2024-01-15,1,FALSE
2024-01-15,11877,11275.7142857143,2024-01-16,1,FALSE
2024-01-16,9879,10623.1428571429,2024-01-17,1,FALSE
2024-01-17,9899,10573.4285714286,2024-01-18,1,FALSE
2024-01-18,13631,10553.5714285714,2024-01-19,1,FALSE
2024-01-19,10314,11033,2024-01-20,1,FALSE
2024-01-20,8265,10590.7142857143,2024-01-21,1,FALSE
2024-01-21,10010,11551.1428571429,2024-01-22,1,FALSE
2024-01-22,15233,10446.5714285714,2024-01-23,1,FALSE
2024-01-23,6783,9918.85714285714,2024-01-24,1,FALSE
2024-01-24,16622,10651.1428571429,2024-01-25,1,FALSE
2024-01-25,5899,10023,2024-01-26,1,FALSE
2024-01-26,6620,8906.71428571428,2024-01-27,1,FALSE
2024-01-27,13391,9620.42857142857,2024-01-28,1,FALSE
2024-01-28,5613,7731,2024-01-29,1,FALSE
2024-01-29,7419,8567.28571428571,2024-01-30,1,FALSE
2024-01-30,11779,10364.2857142857,2024-01-31,1,FALSE
2024-01-31,3396,9101.14285714286,2024-02-01,1,FALSE
2024-02-01,11753,10004.7142857143,2024-02-02,1,FALSE
2024-02-02,19199,9759.85714285714,2024-02-03,1,FALSE
2024-02-03,4549,8933.28571428572,2024-02-04,1,FALSE
2024-02-04,11938,9702.14285714286,2024-02-05,1,FALSE
2024-02-05,5705,8741,2024-02-06,1,FALSE
2024-02-06,5993,7173,2024-02-07,1,FALSE
2024-02-07,8778,7803.85714285714,2024-02-08,1,FALSE
2024-02-08,5025,7071.42857142857,2024-02-09,1,FALSE
2024-02-09,8223,7696.57142857143,2024-02-10,1,FALSE
2024-02-10,8965,8742.57142857143,2024-02-11,1,FALSE
2024-02-11,6811,7853.42857142857,2024-02-12,1,FALSE
2024-02-12,10081,7892.57142857143,2024-02-13,1,FALSE
2024-02-13,13315,7398.14285714286,2024-02-14,1,FALSE
2024-02-14,2554,7626,2024-02-15,1,FALSE
2024-02-15,5299,8222.28571428571,2024-02-16,1,FALSE
2024-02-16,4762,7998.14285714286,2024-02-17,1,FALSE
2024-02-17,10560,6938.71428571429,2024-02-18,1,FALSE
2024-02-18,10985,7842,2024-02-19,1,FALSE
2024-02-19,8512,8618.85714285714,2024-02-20,1,FALSE
2024-02-20,5899,9259.42857142857,2024-02-21,1,FALSE
2024-02-21,8877,8414,2024-02-22,1,FALSE
2024-02-22,10737,7432.28571428571,2024-02-23,1,FALSE
2024-02-23,9246,7263.85714285714,2024-02-24,1,FALSE
2024-02-24,4642,7372.85714285714,2024-02-25,1,FALSE
2024-02-25,4113,7274.14285714286,2024-02-26,1,FALSE
2024-02-26,7333,5857,2024-02-27,1,FALSE
2024-02-27,6662,4651.28571428571,2024-02-28,1,FALSE
2024-02-28,8186,4593.14285714286,2024-02-29,1,FALSE
2024-02-29,817,4403.71428571429,2024-03-01,1,FALSE
2024-03-01,806,3447.57142857143,2024-03-02,1,FALSE
2024-03-02,4235,3471.85714285714,2024-03-03,1,FALSE
2024-03-03,2787,2582,2024-03-04,1,FALSE
2024-03-04,640,3331.14285714286,2024-03-05,1,FALSE
2024-03-05,6832,4491.57142857143,2024-03-06,1,FALSE
2024-03-06,1957,4558.71428571429,2024-03-07,1,FALSE
2024-03-07,6061,6128.14285714286,2024-03-08,1,FALSE
2024-03-08,8929,7377.71428571429,2024-03-09,1,FALSE
2024-03-09,4705,7133.42857142857,2024-03-10,1,FALSE
2024-03-10,13773,7423,2024-03-11,1,FALSE
2024-03-11,9387,8414.42857142857,2024-03-12,1,FALSE
2024-03-12,5122,8423.85714285714,2024-03-13,1,FALSE
2024-03-13,3984,8286.71428571429,2024-03-14,1,FALSE
2024-03-14,13001,7468.57142857143,2024-03-15,1,FALSE
2024-03-15,8995,7370.71428571429,2024-03-16,1,FALSE
2024-03-16,3745,7072.85714285714,2024-03-17,1,FALSE
2024-03-17,8046,7364.42857142857,2024-03-18,1,FALSE
2024-03-18,8702,6820.71428571429,2024-03-19,1,FALSE
2024-03-19,3037,7083,2024-03-20,1,FALSE
2024-03-20,6025,7802.85714285714,2024-03-21,1,FALSE
2024-03-21,9195,7649.42857142857,2024-03-22,1,FALSE
2024-03-22,10831,7380.28571428571,2024-03-23,1,FALSE
2024-03-23,8784,7762.57142857143,2024-03-24,1,FALSE
2024-03-24,6972,8829.71428571428,2024-03-25,1,FALSE
2024-03-25,6818,7597.71428571429,2024-03-26,1,FALSE
2024-03-26,5713,7592.14285714286,2024-03-27,1,FALSE
2024-03-27,13495,7294.14285714286,2024-03-28,1,FALSE
2024-03-28,571,7753.28571428571,2024-03-29,1,FALSE
2024-03-29,10792,7152.42857142857,2024-03-30,1,FALSE
2024-03-30,6698,7480.85714285714,2024-03-31,1,FALSE
2024-03-31,10186,6722.57142857143,2024-04-01,1,FALSE
2024-04-01,2612,7472.85714285714,2024-04-02,1,FALSE
2024-04-02,8012,7162.85714285714,2024-04-03,1,FALSE
2024-04-03,8187,6780.42857142857,2024-04-04,1,FALSE
2024-04-04,5823,5536,2024-04-05,1,FALSE
2024-04-05,8622,6646.28571428571,2024-04-06,1,FALSE
2024-04-06,4021,6922.42857142857,2024-04-07,1,FALSE
2024-04-07,1475,6606,2024-04-08,1,FALSE
2024-04-08,10384,6791.42857142857,2024-04-09,1,FALSE
2024-04-09,9945,6732.71428571428,2024-04-10,1,FALSE
2024-04-10,5972,6822,2024-04-11,1,FALSE
2024-04-11,7121,9190.14285714286,2024-04-12,1,FALSE
2024-04-12,8211,8691.85714285714,2024-04-13,1,FALSE
2024-04-13,4646,8861.71428571429,2024-04-14,1,FALSE
2024-04-14,18052,8689.28571428571,2024-04-15,1,FALSE
2024-04-15,6896,9130.85714285714,2024-04-16,1,FALSE
2024-04-16,11134,9055.28571428571,2024-04-17,1,FALSE
2024-04-17,4765,9002,2024-04-18,1,FALSE
2024-04-18,10212,6733,2024-04-19,1,FALSE
2024-04-19,7682,6756.14285714286,2024-04-20,1,FALSE
2024-04-20,4273,6246.71428571429,2024-04-21,1,FALSE
2024-04-21,2169,6903.57142857143,2024-04-22,1,FALSE
2024-04-22,7058,6242.14285714286,2024-04-23,1,FALSE
2024-04-23,7568,6432.85714285714,2024-04-24,1,FALSE
2024-04-24,9363,7445.42857142857,2024-04-25,1,FALSE
2024-04-25,5582,7572.85714285714,2024-04-26,1,FALSE
2024-04-26,9017,7615.42857142857,2024-04-27,1,FALSE
2024-04-27,11361,7363.85714285714,2024-04-28,1,FALSE
2024-04-28,3061,7522.85714285714,2024-04-29,1,FALSE
2024-04-29,7356,7597.57142857143,2024-04-30,1,FALSE
2024-04-30,5807,7007.71428571428,2024-05-01,1,FALSE
2024-05-01,10476,5804.42857142857,2024-05-02,1,FALSE
2024-05-02,6105,6391.14285714286,2024-05-03,1,FALSE
2024-05-03,4888,6632.42857142857,2024-05-04,1,FALSE
2024-05-04,2938,7206.42857142857,2024-05-05,1,FALSE
2024-05-05,7168,6808,2024-05-06,1,FALSE
2024-05-06,9045,7087.28571428571,2024-05-07,1,FALSE
2024-05-07,9825,7375,2024-05-08,1,FALSE
2024-05-08,7687,7565.14285714286,2024-05-09,1,FALSE
2024-05-09,8060,7868.71428571429,2024-05-10,1,FALSE
2024-05-10,6902,8714,2024-05-11,1,FALSE
2024-05-11,4269,8995.71428571428,2024-05-12,1,FALSE
2024-05-12,9293,9466.57142857143,2024-05-13,1,FALSE
2024-05-13,14962,9632.85714285714,2024-05-14,1,FALSE
2024-05-14,11797,10194.7142857143,2024-05-15,1,FALSE
2024-05-15,10983,10708,2024-05-16,1,FALSE
2024-05-16,9224,10137.7142857143,2024-05-17,1,FALSE
2024-05-17,10835,10159.2857142857,2024-05-18,1,FALSE
2024-05-18,7862,9795.71428571428,2024-05-19,1,FALSE
2024-05-19,5301,9302.28571428571,2024-05-20,1,FALSE
2024-05-20,15113,9631.85714285714,2024-05-21,1,FALSE
2024-05-21,9252,9012.14285714286,2024-05-22,1,FALSE
2024-05-22,7529,8701.42857142857,2024-05-23,1,FALSE
2024-05-23,11531,9170.85714285714,2024-05-24,1,FALSE
2024-05-24,6497,9147.28571428571,2024-05-25,1,FALSE
2024-05-25,5687,9916.42857142857,2024-05-26,1,FALSE
2024-05-26,8587,10025.7142857143,2024-05-27,1,FALSE
2024-05-27,14948,9435.14285714286,2024-05-28,1,FALSE
2024-05-28,14636,9461.42857142857,2024-05-29,1,FALSE
2024-05-29,8294,9617.14285714286,2024-05-30,1,FALSE
2024-05-30,7397,8618.42857142857,2024-05-31,1,FALSE
2024-05-31,6681,7520.71428571428,2024-06-01,1,FALSE
2024-06-01,6777,6048.42857142857,2024-06-02,1,FALSE
2024-06-02,1596,5886.57142857143,2024-06-03,1,FALSE
2024-06-03,7264,6011.28571428571,2024-06-04,1,FALSE
2024-06-04,4330,5869.42857142857,2024-06-05,1,FALSE
2024-06-05,7161,7868.71428571428,2024-06-06,1,FALSE
2024-06-06,8270,8558.85714285714,2024-06-07,1,FALSE
2024-06-07,5688,10836.2857142857,2024-06-08,1,FALSE
2024-06-08,20772,11128.7142857143,2024-06-09,1,FALSE
2024-06-09,6427,11165.1428571429,2024-06-10,1,FALSE
2024-06-10,23206,10512.4285714286,2024-06-11,1,FALSE
2024-06-11,6377,10325.7142857143,2024-06-12,1,FALSE
2024-06-12,7416,8545.71428571428,2024-06-13,1,FALSE
2024-06-13,3701,8573,2024-06-14,1,FALSE
2024-06-14,4381,6143.28571428571,2024-06-15,1,FALSE
2024-06-15,8312,5659,2024-06-16,1,FALSE
2024-06-16,6618,5203,2024-06-17,1,FALSE
2024-06-17,6198,5487.14285714286,2024-06-18,1,FALSE
2024-06-18,2987,6034.71428571429,2024-06-20,2,TRUE
2024-06-20,4224,5281.57142857143,2024-06-21,1,FALSE
2024-06-21,5690,5809.28571428571,2024-06-22,1,FALSE
2024-06-22,8214,6375.71428571429,2024-06-23,1,FALSE
2024-06-23,3040,7259.57142857143,2024-06-24,1,FALSE
2024-06-24,10312,7312.42857142857,2024-06-25,1,FALSE
2024-06-25,10163,8078.14285714286,2024-06-26,1,FALSE
2024-06-26,9174,7529.14285714286,2024-06-27,1,FALSE
2024-06-27,4594,10804,2024-06-28,1,FALSE
2024-06-28,11050,9771.28571428571,2024-06-29,1,FALSE
2024-06-29,4371,9233.85714285714,2024-06-30,1,FALSE
2024-06-30,25964,11827.2857142857,2024-07-01,1,FALSE
2024-07-01,3083,15388.1428571429,2024-07-02,1,FALSE
2024-07-02,6401,17924.7142857143,2024-07-03,1,FALSE
2024-07-03,27328,19583.5714285714,2024-07-04,1,FALSE
2024-07-04,29520,16814.8571428571,2024-07-05,1,FALSE
2024-07-05,28806,17572.4285714286,2024-07-06,1,FALSE
2024-07-06,15983,17597.2857142857,2024-07-07,1,FALSE
2024-07-07,6583,15207,2024-07-08,1,FALSE
2024-07-08,8386,12520.4285714286,2024-07-09,1,FALSE
2024-07-09,6575,10092.1428571429,2024-07-10,1,FALSE
2024-07-10,10596,8376.85714285714,2024-07-11,1,FALSE
2024-07-11,10714,8655.42857142857,2024-07-12,1,FALSE
2024-07-12,11808,8295,2024-07-13,1,FALSE
2024-07-13,3976,8576.85714285714,2024-07-14,1,FALSE
2024-07-14,8533,8773.57142857143,2024-07-15,1,FALSE
2024-07-15,5863,7653.42857142857,2024-07-16,1,FALSE
2024-07-16,8548,7070.85714285714,2024-07-17,1,FALSE
2024-07-17,11973,7396.14285714286,2024-07-18,1,FALSE
2024-07-18,2873,7485.71428571429,2024-07-19,1,FALSE
2024-07-19,7730,8038.85714285714,2024-07-20,1,FALSE
2024-07-20,6253,7421.14285714286,2024-07-21,1,FALSE
2024-07-21,9160,6525.57142857143,2024-07-22,1,FALSE
2024-07-22,9735,6765.42857142857,2024-07-23,1,FALSE
2024-07-23,4224,7723.57142857143,2024-07-24,1,FALSE
2024-07-24,5704,8834.85714285714,2024-07-25,1,FALSE
2024-07-25,4552,7999.28571428571,2024-07-26,1,FALSE
2024-07-26,14437,7565.28571428571,2024-07-27,1,FALSE
2024-07-27,14032,7570.14285714286,2024-07-28,1,FALSE
2024-07-28,3311,7564.71428571429,2024-07-29,1,FALSE
2024-07-29,6697,7885.71428571429,2024-07-30,1,FALSE
2024-07-30,4258,7314,2024-07-31,1,FALSE
2024-07-31,5666,6855.42857142857,2024-08-01,1,FALSE
2024-08-01,6799,7048.57142857143,2024-08-02,1,FALSE
2024-08-02,10435,6316,2024-08-03,1,FALSE
2024-08-03,10822,6301.42857142857,2024-08-04,1,FALSE
2024-08-04,4663,6438.28571428571,2024-08-05,1,FALSE
2024-08-05,1569,5777.28571428571,2024-08-06,1,FALSE
2024-08-06,4156,5928.14285714286,2024-08-07,1,FALSE
2024-08-07,6624,4814.28571428571,2024-08-08,1,FALSE
2024-08-08,2172,4605,2024-08-09,1,FALSE
2024-08-09,11491,5827.57142857143,2024-08-10,1,FALSE
2024-08-10,3025,5948.85714285714,2024-08-11,1,FALSE
2024-08-11,3198,6070.57142857143,2024-08-12,1,FALSE
2024-08-12,10127,6119.71428571429,2024-08-13,1,FALSE
2024-08-13,5005,6034.71428571429,2024-08-14,1,FALSE
2024-08-14,7476,7039,2024-08-15,1,FALSE
2024-08-15,2516,7293.71428571429,2024-08-16,1,FALSE
2024-08-16,10896,7578.14285714286,2024-08-17,1,FALSE
2024-08-17,10055,7140.71428571429,2024-08-18,1,FALSE
2024-08-18,4981,7440.57142857143,2024-08-19,1,FALSE
2024-08-19,12118,8555.14285714286,2024-08-20,1,FALSE
2024-08-20,1943,8342.85714285714,2024-08-21,1,FALSE
2024-08-21,9575,7345.42857142857,2024-08-22,1,FALSE
2024-08-22,10318,8344.57142857143,2024-08-23,1,FALSE
2024-08-23,9410,8056,2024-08-24,1,FALSE
2024-08-24,3073,12318.2857142857,2024-08-25,1,FALSE
2024-08-25,11975,14409.5714285714,2024-08-26,1,FALSE
2024-08-26,10098,16454,2024-08-27,1,FALSE
2024-08-27,31779,16024,2024-08-28,1,FALSE
2024-08-28,24214,16751.8571428571,2024-08-29,1,FALSE
2024-08-29,24629,15410.1428571429,2024-08-30,1,FALSE
2024-08-30,6400,14874,2024-08-31,1,FALSE
2024-08-31,8168,10838.4285714286,2024-09-01,1,FALSE
2024-09-01,2583,8575.28571428571,2024-09-02,1,FALSE
2024-09-02,6345,5913.71428571429,2024-09-03,1,FALSE
2024-09-03,3530,5931.42857142857,2024-09-04,1,FALSE
2024-09-04,8372,5849.28571428571,2024-09-05,1,FALSE
2024-09-05,5998,6013.28571428571,2024-09-06,1,FALSE
2024-09-06,6524,6910.57142857143,2024-09-07,1,FALSE
2024-09-07,7593,8011,2024-09-08,1,FALSE
2024-09-08,3731,7935.57142857143,2024-09-09,1,FALSE
2024-09-09,12626,7254,2024-09-10,1,FALSE
2024-09-10,11233,7983.14285714286,2024-09-11,1,FALSE
2024-09-11,7844,7451,2024-09-12,1,FALSE
2024-09-12,1227,7861.42857142857,2024-09-13,1,FALSE
2024-09-13,11628,7784.71428571429,2024-09-14,1,FALSE
2024-09-14,3868,6950.42857142857,2024-09-15,1,FALSE
2024-09-15,6604,6783.42857142857,2024-09-16,1,FALSE
2024-09-16,12089,7782.28571428571,2024-09-17,1,FALSE
2024-09-17,5393,7035.28571428571,2024-09-18,1,FALSE
2024-09-18,6675,7385.28571428571,2024-09-19,1,FALSE
2024-09-19,8219,7238.85714285714,2024-09-20,1,FALSE
2024-09-20,6399,7092.42857142857,2024-09-21,1,FALSE
